airline,origin,destination,scheduled_dep_min,departure_hour,scheduled_duration,is_morning,is_afternoon,is_evening,is_night,operating_days_count,has_weekend_ops,has_peak_day_ops,route_delay_rate,airline_delay_rate,is_delayed,actual_dep_delay,route
IndiGo,Chennai,Bengaluru,1055,17,65,0,1,0,0,7,1,1,0.1656441717791411,0.24817073170731707,0,15,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,675,11,65,1,0,0,0,7,1,1,0.1656441717791411,0.24817073170731707,0,15,Chennai_to_Bengaluru
IndiGo,Chennai,Bengaluru,1115,18,60,0,0,1,0,7,1,1,0.1656441717791411,0.24817073170731707,0,9,Chennai_to_Bengaluru
IndiGo,Chennai,Vadodara,720,12,140,0,1,0,0,1,0,0,0.2857142857142857,0.24817073170731707,1,148,Chennai_to_Vadodara
IndiGo,Chennai,Vadodara,725,12,140,0,1,0,0,1,1,0,0.2857142857142857,0.24817073170731707,1,140,Chennai_to_Vadodara
IndiGo,Chennai,Mangalore,1135,18,100,0,0,1,0,7,1,1,0.23076923076923078,0.24817073170731707,0,13,Chennai_to_Mangalore
IndiGo,Chennai,Mangalore,1135,18,105,0,0,1,0,7,1,1,0.23076923076923078,0.24817073170731707,0,10,Chennai_to_Mangalore
IndiGo,Chennai,Mangalore,1165,19,100,0,0,1,0,7,1,1,0.23076923076923078,0.24817073170731707,0,7,Chennai_to_Mangalore
IndiGo,Chennai,,345,5,90,0,0,0,1,1,0,1,,0.24817073170731707,0,7,
IndiGo,Chennai,,840,14,75,0,1,0,0,3,1,1,,0.24817073170731707,0,6,
IndiGo,Chennai,,875,14,80,0,1,0,0,4,1,1,,0.24817073170731707,0,3,
TruJet,Chennai,Kadapa,615,10,45,1,0,0,0,7,1,1,0.6,0.24834437086092714,0,11,Chennai_to_Kadapa
TruJet,Chennai,Kadapa,795,13,60,0,1,0,0,7,1,1,0.6,0.24834437086092714,1,140,Chennai_to_Kadapa
TruJet,Chennai,Salem,970,16,1430,0,1,0,0,7,1,1,0.2222222222222222,0.24834437086092714,1,177,Chennai_to_Salem
TruJet,Chennai,Coimbatore,1165,19,80,0,0,1,0,7,1,1,0.25862068965517243,0.24834437086092714,0,11,Chennai_to_Coimbatore
TruJet,Chennai,Mysore,1130,18,80,0,0,1,0,7,1,1,0.26666666666666666,0.24834437086092714,0,10,Chennai_to_Mysore
Akasa Air,Chennai,Mumbai,630,10,115,1,0,0,0,7,1,1,0.23563218390804597,0.24830699774266365,0,13,Chennai_to_Mumbai
Akasa Air,Chennai,Mumbai,1250,20,120,0,0,1,0,7,1,1,0.23563218390804597,0.24830699774266365,0,15,Chennai_to_Mumbai
Akasa Air,Chennai,Mumbai,1270,21,125,0,0,1,0,7,1,1,0.23563218390804597,0.24830699774266365,1,19,Chennai_to_Mumbai
Akasa Air,Chennai,Port Blair,465,7,140,1,0,0,0,7,1,1,0.24175824175824176,0.24830699774266365,1,36,Chennai_to_Port Blair
SpiceJet,Chennai,Hyderabad,1330,22,90,0,0,0,1,6,1,1,0.18292682926829268,0.25663466967814796,0,5,Chennai_to_Hyderabad
SpiceJet,Chennai,Hyderabad,530,8,80,1,0,0,0,7,1,1,0.18292682926829268,0.25663466967814796,0,5,Chennai_to_Hyderabad
SpiceJet,Chennai,Hyderabad,370,6,45,1,0,0,0,7,1,1,0.18292682926829268,0.25663466967814796,0,6,Chennai_to_Hyderabad
SpiceJet,Chennai,Delhi,1070,17,180,0,1,0,0,7,1,1,0.2033898305084746,0.25663466967814796,1,84,Chennai_to_Delhi
SpiceJet,Chennai,Calicut,935,15,85,0,1,0,0,7,1,1,0.4375,0.25663466967814796,0,7,Chennai_to_Calicut
SpiceJet,Chennai,Madurai,1100,18,75,0,0,1,0,7,1,1,0.25,0.25663466967814796,0,1,Chennai_to_Madurai
SpiceJet,Chennai,Madurai,1120,18,55,0,0,1,0,7,1,1,0.25,0.25663466967814796,0,8,Chennai_to_Madurai
SpiceJet,Chennai,Madurai,985,16,75,0,1,0,0,6,1,1,0.25,0.25663466967814796,0,14,Chennai_to_Madurai
SpiceJet,Chennai,Madurai,925,15,75,0,1,0,0,6,1,1,0.25,0.25663466967814796,1,92,Chennai_to_Madurai
SpiceJet,Chennai,Madurai,720,12,50,0,1,0,0,7,1,1,0.25,0.25663466967814796,0,13,Chennai_to_Madurai
SpiceJet,Chennai,Kochi,1345,22,75,0,0,0,1,7,1,1,0.22784810126582278,0.25663466967814796,0,11,Chennai_to_Kochi
SpiceJet,Chennai,Kochi,1225,20,90,0,0,1,0,7,1,1,0.22784810126582278,0.25663466967814796,0,0,Chennai_to_Kochi
SpiceJet,Chennai,Kochi,1270,21,65,0,0,1,0,7,1,1,0.22784810126582278,0.25663466967814796,1,165,Chennai_to_Kochi
SpiceJet,Chennai,Mumbai,345,5,115,0,0,0,1,7,1,1,0.23563218390804597,0.25663466967814796,1,56,Chennai_to_Mumbai
SpiceJet,Chennai,Visakhapatnam,565,9,105,1,0,0,0,7,1,1,0.2777777777777778,0.25663466967814796,1,47,Chennai_to_Visakhapatnam
SpiceJet,Chennai,Patna,1135,18,135,0,0,1,0,4,1,1,0.3448275862068966,0.25663466967814796,0,7,Chennai_to_Patna
SpiceJet,Chennai,Patna,730,12,145,0,1,0,0,7,1,1,0.3448275862068966,0.25663466967814796,1,54,Chennai_to_Patna
SpiceJet,Chennai,Patna,1070,17,140,0,1,0,0,3,1,1,0.3448275862068966,0.25663466967814796,0,9,Chennai_to_Patna
SpiceJet,Chennai,Patna,630,10,140,1,0,0,0,7,1,1,0.3448275862068966,0.25663466967814796,0,12,Chennai_to_Patna
SpiceJet,Chennai,Patna,870,14,140,0,1,0,0,1,0,0,0.3448275862068966,0.25663466967814796,0,6,Chennai_to_Patna
SpiceJet,Chennai,Port Blair,725,12,130,0,1,0,0,7,1,1,0.24175824175824176,0.25663466967814796,0,2,Chennai_to_Port Blair
SpiceJet,Chennai,Bengaluru,1170,19,45,0,0,1,0,7,1,1,0.1656441717791411,0.25663466967814796,0,7,Chennai_to_Bengaluru
SpiceJet,Chennai,Bengaluru,1190,19,65,0,0,1,0,7,1,1,0.1656441717791411,0.25663466967814796,1,23,Chennai_to_Bengaluru
SpiceJet,Chennai,Bengaluru,1045,17,75,0,1,0,0,7,1,1,0.1656441717791411,0.25663466967814796,0,7,Chennai_to_Bengaluru
SpiceJet,Chennai,Bengaluru,560,9,60,1,0,0,0,6,1,1,0.1656441717791411,0.25663466967814796,0,12,Chennai_to_Bengaluru
SpiceJet,Chennai,Bengaluru,765,12,85,0,1,0,0,7,1,1,0.1656441717791411,0.25663466967814796,0,6,Chennai_to_Bengaluru
SpiceJet,Chennai,Pune,1385,23,105,0,0,0,1,7,1,1,0.225,0.25663466967814796,0,13,Chennai_to_Pune
SpiceJet,Chennai,Pune,315,5,95,0,0,0,1,7,1,1,0.225,0.25663466967814796,0,4,Chennai_to_Pune
SpiceJet,Chennai,Pune,1430,23,105,0,0,0,1,4,1,1,0.225,0.25663466967814796,0,7,Chennai_to_Pune
SpiceJet,Chennai,Guwahati,910,15,170,0,1,0,0,6,1,1,0.24324324324324326,0.25663466967814796,1,57,Chennai_to_Guwahati
SpiceJet,Chennai,Guwahati,790,13,175,0,1,0,0,7,1,1,0.24324324324324326,0.25663466967814796,0,0,Chennai_to_Guwahati
SpiceJet,Chennai,Guwahati,265,4,165,0,0,0,1,7,1,1,0.24324324324324326,0.25663466967814796,1,34,Chennai_to_Guwahati
SpiceJet,Chennai,Coimbatore,1235,20,60,0,0,1,0,1,0,0,0.25862068965517243,0.25663466967814796,1,56,Chennai_to_Coimbatore
SpiceJet,Chennai,Coimbatore,725,12,1145,0,1,0,0,7,1,1,0.25862068965517243,0.25663466967814796,0,6,Chennai_to_Coimbatore
SpiceJet,Chennai,Goa,700,11,115,1,0,0,0,6,1,1,0.27586206896551724,0.25663466967814796,0,1,Chennai_to_Goa
SpiceJet,Chennai,Kolkata,1065,17,140,0,1,0,0,7,1,1,0.2540983606557377,0.25663466967814796,0,10,Chennai_to_Kolkata
SpiceJet,Chennai,Kolkata,670,11,135,1,0,0,0,4,0,1,0.2540983606557377,0.25663466967814796,0,11,Chennai_to_Kolkata
SpiceJet,Chennai,Kolkata,670,11,135,1,0,0,0,4,0,1,0.2540983606557377,0.25663466967814796,1,39,Chennai_to_Kolkata
SpiceJet,Chennai,Kolkata,445,7,120,1,0,0,0,3,1,1,0.2540983606557377,0.25663466967814796,1,20,Chennai_to_Kolkata
SpiceJet,Chennai,Kolkata,995,16,135,0,1,0,0,7,1,1,0.2540983606557377,0.25663466967814796,0,2,Chennai_to_Kolkata
SpiceJet,Chennai,Kolkata,700,11,130,1,0,0,0,7,1,1,0.2540983606557377,0.25663466967814796,1,100,Chennai_to_Kolkata
SpiceJet,Chennai,Kolkata,840,14,145,0,1,0,0,7,1,1,0.2540983606557377,0.25663466967814796,0,2,Chennai_to_Kolkata
SpiceJet,Chennai,Kolkata,1085,18,165,0,0,1,0,7,1,1,0.2540983606557377,0.25663466967814796,1,63,Chennai_to_Kolkata
SpiceJet,Chennai,Shirdi Airport,740,12,105,0,1,0,0,7,1,1,0.25,0.25663466967814796,0,11,Chennai_to_Shirdi Airport
SpiceJet,Chennai,Shirdi Airport,740,12,130,0,1,0,0,4,1,1,0.25,0.25663466967814796,1,21,Chennai_to_Shirdi Airport
SpiceJet,Chennai,Shirdi Airport,550,9,125,1,0,0,0,7,1,1,0.25,0.25663466967814796,0,9,Chennai_to_Shirdi Airport
SpiceJet,Chennai,Shirdi Airport,525,8,115,1,0,0,0,4,0,1,0.25,0.25663466967814796,0,5,Chennai_to_Shirdi Airport
SpiceJet,Chennai,Shirdi Airport,525,8,115,1,0,0,0,4,0,1,0.25,0.25663466967814796,0,5,Chennai_to_Shirdi Airport
SpiceJet,Chennai,Shirdi Airport,880,14,130,0,1,0,0,7,1,1,0.25,0.25663466967814796,0,2,Chennai_to_Shirdi Airport
SpiceJet,Chennai,,870,14,90,0,1,0,0,7,1,1,,0.25663466967814796,0,15,
SpiceJet,Chennai,,650,10,80,1,0,0,0,7,1,1,,0.25663466967814796,1,43,
,Chennai,Bengaluru,1325,22,65,0,0,0,1,7,1,1,0.1656441717791411,,0,4,Chennai_to_Bengaluru
,Chennai,Guwahati,1090,18,170,0,0,1,0,7,1,1,0.24324324324324326,,0,8,Chennai_to_Guwahati
IndiGo,Chennai,Delhi,1015,16,175,0,1,0,0,7,1,1,0.2033898305084746,0.24817073170731707,1,19,Chennai_to_Delhi
IndiGo,Chennai,Varanasi,705,11,135,1,0,0,0,7,1,1,0.2,0.24817073170731707,1,119,Chennai_to_Varanasi
IndiGo,Chennai,Varanasi,1100,18,140,0,0,1,0,7,1,1,0.2,0.24817073170731707,0,1,Chennai_to_Varanasi
IndiGo,Chennai,Varanasi,1105,18,135,0,0,1,0,7,1,1,0.2,0.24817073170731707,1,46,Chennai_to_Varanasi
IndiGo,Chennai,Calicut,1160,19,110,0,0,1,0,7,1,1,0.4375,0.24817073170731707,0,9,Chennai_to_Calicut
IndiGo,Chennai,Calicut,1070,17,105,0,1,0,0,7,1,1,0.4375,0.24817073170731707,0,0,Chennai_to_Calicut
IndiGo,Chennai,Nagpur,485,8,100,1,0,0,0,7,1,1,0.07142857142857142,0.24817073170731707,0,1,Chennai_to_Nagpur
IndiGo,Chennai,Nagpur,1205,20,105,0,0,1,0,7,1,1,0.07142857142857142,0.24817073170731707,0,5,Chennai_to_Nagpur
IndiGo,Chennai,Madurai,980,16,60,0,1,0,0,7,1,1,0.25,0.24817073170731707,0,9,Chennai_to_Madurai
IndiGo,Chennai,Madurai,660,11,230,1,0,0,0,7,1,1,0.25,0.24817073170731707,0,6,Chennai_to_Madurai
IndiGo,Chennai,Madurai,1230,20,0,0,0,1,0,7,1,1,0.25,0.24817073170731707,0,7,Chennai_to_Madurai
IndiGo,Chennai,Madurai,1030,17,90,0,1,0,0,4,1,1,0.25,0.24817073170731707,1,179,Chennai_to_Madurai
IndiGo,Chennai,Madurai,600,10,95,1,0,0,0,7,1,1,0.25,0.24817073170731707,0,10,Chennai_to_Madurai
IndiGo,Chennai,Madurai,605,10,80,1,0,0,0,7,1,1,0.25,0.24817073170731707,1,169,Chennai_to_Madurai
IndiGo,Chennai,Madurai,945,15,90,0,1,0,0,7,1,1,0.25,0.24817073170731707,0,5,Chennai_to_Madurai
IndiGo,Chennai,Madurai,980,16,90,0,1,0,0,7,1,1,0.25,0.24817073170731707,1,118,Chennai_to_Madurai
IndiGo,Chennai,Madurai,1095,18,90,0,0,1,0,7,1,1,0.25,0.24817073170731707,0,14,Chennai_to_Madurai
IndiGo,Chennai,Madurai,1015,16,85,0,1,0,0,4,1,1,0.25,0.24817073170731707,1,21,Chennai_to_Madurai
IndiGo,Chennai,Madurai,825,13,85,0,1,0,0,7,1,1,0.25,0.24817073170731707,0,10,Chennai_to_Madurai
IndiGo,Chennai,Madurai,1160,19,85,0,0,1,0,7,1,1,0.25,0.24817073170731707,0,1,Chennai_to_Madurai
IndiGo,Chennai,Madurai,1215,20,90,0,0,1,0,7,1,1,0.25,0.24817073170731707,0,10,Chennai_to_Madurai
IndiGo,Chennai,Bagdogra,610,10,170,1,0,0,0,7,1,1,0.07692307692307693,0.24817073170731707,0,13,Chennai_to_Bagdogra
IndiGo,Chennai,MIHAN,700,11,85,1,0,0,0,1,0,1,0.3,0.24817073170731707,0,4,Chennai_to_MIHAN
IndiGo,Chennai,MIHAN,485,8,100,1,0,0,0,7,1,1,0.3,0.24817073170731707,0,2,Chennai_to_MIHAN
IndiGo,Chennai,MIHAN,1205,20,105,0,0,1,0,7,1,1,0.3,0.24817073170731707,0,0,Chennai_to_MIHAN
IndiGo,Chennai,MIHAN,655,10,100,1,0,0,0,7,1,1,0.3,0.24817073170731707,0,1,Chennai_to_MIHAN
IndiGo,Chennai,Lucknow,700,11,150,1,0,0,0,7,1,1,0.36363636363636365,0.24817073170731707,0,5,Chennai_to_Lucknow
IndiGo,Chennai,Lucknow,955,15,160,0,1,0,0,7,1,1,0.36363636363636365,0.24817073170731707,0,13,Chennai_to_Lucknow
IndiGo,Chennai,Kochi,1270,21,70,0,0,1,0,7,1,1,0.22784810126582278,0.24817073170731707,0,9,Chennai_to_Kochi
IndiGo,Chennai,Kochi,1145,19,75,0,0,1,0,6,1,1,0.22784810126582278,0.24817073170731707,0,0,Chennai_to_Kochi
IndiGo,Chennai,Kochi,280,4,75,0,0,0,1,4,0,1,0.22784810126582278,0.24817073170731707,0,10,Chennai_to_Kochi
IndiGo,Chennai,Kochi,280,4,75,0,0,0,1,4,0,1,0.22784810126582278,0.24817073170731707,1,59,Chennai_to_Kochi
IndiGo,Chennai,Kochi,280,4,75,0,0,0,1,4,0,1,0.22784810126582278,0.24817073170731707,0,1,Chennai_to_Kochi
IndiGo,Chennai,Kochi,475,7,80,1,0,0,0,7,1,1,0.22784810126582278,0.24817073170731707,1,35,Chennai_to_Kochi
IndiGo,Chennai,Kochi,675,11,75,1,0,0,0,7,1,1,0.22784810126582278,0.24817073170731707,0,4,Chennai_to_Kochi
IndiGo,Chennai,Kochi,1055,17,65,0,1,0,0,7,1,1,0.22784810126582278,0.24817073170731707,1,18,Chennai_to_Kochi
IndiGo,Chennai,Kochi,1065,17,75,0,1,0,0,6,1,1,0.22784810126582278,0.24817073170731707,0,13,Chennai_to_Kochi
IndiGo,Chennai,Mumbai,570,9,125,1,0,0,0,7,1,1,0.23563218390804597,0.24817073170731707,0,13,Chennai_to_Mumbai
IndiGo,Chennai,Mumbai,1335,22,125,0,0,0,1,7,1,1,0.23563218390804597,0.24817073170731707,0,14,Chennai_to_Mumbai
IndiGo,Chennai,Mumbai,1210,20,130,0,0,1,0,7,1,1,0.23563218390804597,0.24817073170731707,1,28,Chennai_to_Mumbai
IndiGo,Chennai,Mumbai,765,12,115,0,1,0,0,7,1,1,0.23563218390804597,0.24817073170731707,0,10,Chennai_to_Mumbai
IndiGo,Chennai,Mumbai,555,9,125,1,0,0,0,7,1,1,0.23563218390804597,0.24817073170731707,0,9,Chennai_to_Mumbai
IndiGo,Chennai,Mumbai,570,9,110,1,0,0,0,7,1,1,0.23563218390804597,0.24817073170731707,0,3,Chennai_to_Mumbai
IndiGo,Chennai,Mumbai,1090,18,120,0,0,1,0,7,1,1,0.23563218390804597,0.24817073170731707,0,4,Chennai_to_Mumbai
IndiGo,Chennai,Mumbai,590,9,110,1,0,0,0,7,1,1,0.23563218390804597,0.24817073170731707,0,4,Chennai_to_Mumbai
IndiGo,Chennai,Mumbai,740,12,125,0,1,0,0,7,1,1,0.23563218390804597,0.24817073170731707,0,4,Chennai_to_Mumbai
IndiGo,Chennai,Mumbai,1030,17,130,0,1,0,0,7,1,1,0.23563218390804597,0.24817073170731707,0,13,Chennai_to_Mumbai
IndiGo,Chennai,Visakhapatnam,995,16,80,0,1,0,0,6,1,1,0.2777777777777778,0.24817073170731707,1,173,Chennai_to_Visakhapatnam
IndiGo,Chennai,Visakhapatnam,395,6,90,1,0,0,0,7,1,1,0.2777777777777778,0.24817073170731707,1,122,Chennai_to_Visakhapatnam
IndiGo,Chennai,Visakhapatnam,405,6,75,1,0,0,0,7,1,1,0.2777777777777778,0.24817073170731707,0,8,Chennai_to_Visakhapatnam
IndiGo,Chennai,Visakhapatnam,625,10,80,1,0,0,0,7,1,1,0.2777777777777778,0.24817073170731707,0,4,Chennai_to_Visakhapatnam
IndiGo,Chennai,Visakhapatnam,630,10,75,1,0,0,0,7,1,1,0.2777777777777778,0.24817073170731707,0,5,Chennai_to_Visakhapatnam
IndiGo,Chennai,Visakhapatnam,615,10,80,1,0,0,0,7,1,1,0.2777777777777778,0.24817073170731707,0,7,Chennai_to_Visakhapatnam
IndiGo,Chennai,Visakhapatnam,630,10,75,1,0,0,0,7,1,1,0.2777777777777778,0.24817073170731707,0,15,Chennai_to_Visakhapatnam
IndiGo,Chennai,Visakhapatnam,960,16,100,0,1,0,0,7,1,1,0.2777777777777778,0.24817073170731707,0,11,Chennai_to_Visakhapatnam
IndiGo,Chennai,Visakhapatnam,1105,18,80,0,0,1,0,7,1,1,0.2777777777777778,0.24817073170731707,1,63,Chennai_to_Visakhapatnam
IndiGo,Chennai,Rajahmundry,1095,18,100,0,0,1,0,7,1,1,0.25,0.24817073170731707,1,21,Chennai_to_Rajahmundry
IndiGo,Chennai,Rajahmundry,595,9,105,1,0,0,0,7,1,1,0.25,0.24817073170731707,0,5,Chennai_to_Rajahmundry
IndiGo,Chennai,Rajahmundry,595,9,110,1,0,0,0,7,1,1,0.25,0.24817073170731707,0,3,Chennai_to_Rajahmundry
IndiGo,Chennai,Patna,760,12,155,0,1,0,0,7,1,1,0.3448275862068966,0.24817073170731707,1,59,Chennai_to_Patna
IndiGo,Chennai,Patna,590,9,155,1,0,0,0,7,1,1,0.3448275862068966,0.24817073170731707,1,42,Chennai_to_Patna
IndiGo,Chennai,Port Blair,510,8,135,1,0,0,0,2,1,1,0.24175824175824176,0.24817073170731707,0,3,Chennai_to_Port Blair
IndiGo,Chennai,Port Blair,280,4,135,0,0,0,1,7,1,1,0.24175824175824176,0.24817073170731707,0,12,Chennai_to_Port Blair
IndiGo,Chennai,Port Blair,280,4,135,0,0,0,1,7,1,1,0.24175824175824176,0.24817073170731707,0,2,Chennai_to_Port Blair
IndiGo,Chennai,Port Blair,280,4,135,0,0,0,1,7,1,1,0.24175824175824176,0.24817073170731707,0,12,Chennai_to_Port Blair
IndiGo,Chennai,Port Blair,635,10,145,1,0,0,0,7,1,1,0.24175824175824176,0.24817073170731707,0,7,Chennai_to_Port Blair
IndiGo,Chennai,Port Blair,635,10,145,1,0,0,0,7,1,1,0.24175824175824176,0.24817073170731707,1,17,Chennai_to_Port Blair
IndiGo,Chennai,Port Blair,645,10,125,1,0,0,0,7,1,1,0.24175824175824176,0.24817073170731707,0,15,Chennai_to_Port Blair
IndiGo,Chennai,Port Blair,645,10,125,1,0,0,0,7,1,1,0.24175824175824176,0.24817073170731707,0,5,Chennai_to_Port Blair
IndiGo,Chennai,Kannur International Airport,840,14,120,0,1,0,0,7,1,1,0.2727272727272727,0.24817073170731707,0,0,Chennai_to_Kannur International Airport
IndiGo,Chennai,Jaipur,635,10,170,1,0,0,0,7,1,1,0.3888888888888889,0.24817073170731707,0,4,Chennai_to_Jaipur
IndiGo,Chennai,Jaipur,655,10,155,1,0,0,0,7,1,1,0.3888888888888889,0.24817073170731707,1,38,Chennai_to_Jaipur
IndiGo,Chennai,Jaipur,995,16,150,0,1,0,0,7,1,1,0.3888888888888889,0.24817073170731707,0,10,Chennai_to_Jaipur
IndiGo,Chennai,Vijayawada,1090,18,85,0,0,1,0,4,1,1,0.21052631578947367,0.24817073170731707,1,80,Chennai_to_Vijayawada
IndiGo,Chennai,Vijayawada,990,16,85,0,1,0,0,7,1,1,0.21052631578947367,0.24817073170731707,0,1,Chennai_to_Vijayawada
IndiGo,Chennai,Tuticorin,615,10,105,1,0,0,0,7,1,1,0.2972972972972973,0.24817073170731707,0,13,Chennai_to_Tuticorin
IndiGo,Chennai,Tuticorin,625,10,100,1,0,0,0,7,1,1,0.2972972972972973,0.24817073170731707,0,2,Chennai_to_Tuticorin
IndiGo,Chennai,Tuticorin,855,14,95,0,1,0,0,7,1,1,0.2972972972972973,0.24817073170731707,0,11,Chennai_to_Tuticorin
IndiGo,Chennai,Tuticorin,560,9,100,1,0,0,0,7,1,1,0.2972972972972973,0.24817073170731707,0,8,Chennai_to_Tuticorin
IndiGo,Chennai,Tuticorin,785,13,90,0,1,0,0,6,1,1,0.2972972972972973,0.24817073170731707,1,54,Chennai_to_Tuticorin
IndiGo,Chennai,Pune,795,13,110,0,1,0,0,7,1,1,0.225,0.24817073170731707,0,12,Chennai_to_Pune
IndiGo,Chennai,Pune,700,11,105,1,0,0,0,7,1,1,0.225,0.24817073170731707,0,3,Chennai_to_Pune
IndiGo,Chennai,Pune,490,8,105,1,0,0,0,1,0,1,0.225,0.24817073170731707,0,10,Chennai_to_Pune
IndiGo,Chennai,Pune,495,8,100,1,0,0,0,1,0,1,0.225,0.24817073170731707,0,9,Chennai_to_Pune
IndiGo,Chennai,Pune,520,8,110,1,0,0,0,1,0,0,0.225,0.24817073170731707,0,15,Chennai_to_Pune
IndiGo,Chennai,Pune,530,8,100,1,0,0,0,6,1,1,0.225,0.24817073170731707,1,144,Chennai_to_Pune
IndiGo,Chennai,Pune,815,13,110,0,1,0,0,1,0,0,0.225,0.24817073170731707,1,60,Chennai_to_Pune
IndiGo,Chennai,Pune,1360,22,100,0,0,0,1,7,1,1,0.225,0.24817073170731707,1,129,Chennai_to_Pune
IndiGo,Chennai,Pune,980,16,80,0,1,0,0,7,1,1,0.225,0.24817073170731707,0,11,Chennai_to_Pune
IndiGo,Chennai,Pune,980,16,80,0,1,0,0,7,1,1,0.225,0.24817073170731707,0,14,Chennai_to_Pune
IndiGo,Chennai,Udaipur,560,9,150,1,0,0,0,7,1,1,0.0,0.24817073170731707,0,15,Chennai_to_Udaipur
IndiGo,Chennai,Guwahati,900,15,180,0,1,0,0,6,1,1,0.24324324324324326,0.24817073170731707,1,55,Chennai_to_Guwahati
IndiGo,Chennai,Guwahati,910,15,175,0,1,0,0,6,1,1,0.24324324324324326,0.24817073170731707,0,14,Chennai_to_Guwahati
IndiGo,Chennai,Guwahati,950,15,155,0,1,0,0,7,1,1,0.24324324324324326,0.24817073170731707,0,6,Chennai_to_Guwahati
IndiGo,Chennai,Guwahati,955,15,155,0,1,0,0,7,1,1,0.24324324324324326,0.24817073170731707,0,12,Chennai_to_Guwahati
IndiGo,Chennai,Guwahati,830,13,150,0,1,0,0,7,1,1,0.24324324324324326,0.24817073170731707,0,14,Chennai_to_Guwahati
IndiGo,Chennai,Hubli,620,10,115,1,0,0,0,7,1,1,0.36363636363636365,0.24817073170731707,0,4,Chennai_to_Hubli
IndiGo,Chennai,Surat,930,15,130,0,1,0,0,7,1,1,0.2857142857142857,0.24817073170731707,0,1,Chennai_to_Surat
IndiGo,Chennai,Surat,805,13,140,0,1,0,0,4,1,1,0.2857142857142857,0.24817073170731707,0,6,Chennai_to_Surat
IndiGo,Chennai,Coimbatore,775,12,65,0,1,0,0,1,0,0,0.25862068965517243,0.24817073170731707,1,148,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,580,9,60,1,0,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,10,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,1045,17,70,0,1,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,5,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,725,12,80,0,1,0,0,1,0,0,0.25862068965517243,0.24817073170731707,1,60,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,1125,18,65,0,0,1,0,6,1,1,0.25862068965517243,0.24817073170731707,0,8,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,1170,19,60,0,0,1,0,3,0,1,0.25862068965517243,0.24817073170731707,0,1,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,1125,18,60,0,0,1,0,3,0,1,0.25862068965517243,0.24817073170731707,1,42,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,380,6,70,1,0,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,12,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,1200,20,65,0,0,1,0,7,1,1,0.25862068965517243,0.24817073170731707,0,12,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,865,14,65,0,1,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,7,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,850,14,65,0,1,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,9,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,865,14,60,0,1,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,10,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,865,14,75,0,1,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,0,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,870,14,70,0,1,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,7,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,745,12,65,0,1,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,4,Chennai_to_Coimbatore
IndiGo,Chennai,Coimbatore,585,9,65,1,0,0,0,7,1,1,0.25862068965517243,0.24817073170731707,0,0,Chennai_to_Coimbatore
IndiGo,Chennai,Tiruchirappalli,770,12,65,0,1,0,0,3,1,1,0.36666666666666664,0.24817073170731707,0,15,Chennai_to_Tiruchirappalli
IndiGo,Chennai,Tiruchirappalli,785,13,65,0,1,0,0,7,1,1,0.36666666666666664,0.24817073170731707,0,9,Chennai_to_Tiruchirappalli
IndiGo,Chennai,Tiruchirappalli,805,13,70,0,1,0,0,7,1,1,0.36666666666666664,0.24817073170731707,0,10,Chennai_to_Tiruchirappalli
IndiGo,Chennai,Tiruchirappalli,1115,18,75,0,0,1,0,7,1,1,0.36666666666666664,0.24817073170731707,0,0,Chennai_to_Tiruchirappalli
IndiGo,Chennai,Tiruchirappalli,1210,20,70,0,0,1,0,7,1,1,0.36666666666666664,0.24817073170731707,0,5,Chennai_to_Tiruchirappalli
IndiGo,Chennai,Tiruchirappalli,550,9,65,1,0,0,0,7,1,1,0.36666666666666664,0.24817073170731707,0,11,Chennai_to_Tiruchirappalli
IndiGo,Chennai,Tiruchirappalli,575,9,65,1,0,0,0,7,1,1,0.36666666666666664,0.24817073170731707,0,15,Chennai_to_Tiruchirappalli
